sample,event_id,gate,category,loss
5181,6092,12,1,765116158.7
5183,6095,48,3,6613654285.0
5187,6096,2,1,1200540523.0
5189,6097,52,2,4224952563.0
5189,6098,27,1,1247943521.0
5190,6099,1,3,5749773962.0
5192,6100,2,1,1039300161.0
5194,6102,8,2,2424371639.0
5195,6105,15,3,8938953132.0
5196,6107,14,1,1043104380.0
5201,6109,12,1,1392964191.0
5204,6111,15,1,1002462961.0
5205,6114,27,1,1205057041.0
5205,6113,40,4,14853619650.0
5205,6112,53,1,1316785465.0
5206,6118,14,1,1289941312.0
5206,6117,48,1,1037391828.0
5207,6119,14,3,5030803098.0
5208,6122,15,3,8938953132.0
5211,6124,12,1,929164493.8
5213,6127,53,1,1316785465.0
5214,6128,14,1,1289941312.0
5214,6129,15,1,937198488.4
5217,6130,20,2,4661767010.0
5218,6131,9,1,524354473.6
5218,6132,49,1,488040374.7
5221,6136,14,1,728349502.2
5223,6138,51,1,443161796.8
5223,6139,3,1,936542928.2
5224,6140,1,1,798456308.7
5225,6142,15,3,8938953132.0
5225,6143,11,2,2544197467.0
5226,6145,46,2,3450533798.0
5226,6144,12,1,899704238.0
5227,6147,20,4,26234121822.0
5228,6150,21,2,4661767010.0
5228,6149,25,1,785057726.5
5230,6152,49,1,956333093.3
5230,6153,12,1,425051330.6
5232,6155,18,3,7188343121.0
5234,6157,36,1,1361850958.0
5236,6158,25,1,785057726.5
5239,6159,13,1,773449963.0
5241,6161,13,1,734242961.7
5242,6162,18,3,7188343121.0
5242,6163,6,1,901765476.2
5243,6164,37,1,1361850958.0
5245,6165,12,1,1065228659.0
5246,6166,9,1,524354473.6
5247,6168,51,1,545281181.7
5247,6167,60,2,3611421792.0
5248,6169,52,1,1316785465.0
5248,6170,49,1,840469879.7
5248,6171,37,2,3450533798.0
5254,6175,12,1,395880845.4
5254,6174,1,1,902280811.0
5255,6178,46,1,524354473.6
5257,6183,22,1,947222683.7
5257,6182,50,3,7617361384.0
5257,6181,12,3,8126555557.0
5260,6185,29,1,821323293.5
5260,6187,20,2,4661767010.0
5262,6188,53,2,4224952563.0
5262,6191,12,1,1090091681.0
5262,6190,46,4,14948036345.0
5262,6189,13,3,5030803098.0
5263,6193,46,4,14948036345.0
5264,6194,1,1,734096286.2
5265,6195,1,1,800376747.2
5265,6196,22,1,947222683.7
5266,6198,6,1,901765476.2
5268,6199,48,3,8097986358.0
5271,6203,21,4,14948036345.0
5271,6204,37,2,3450533798.0
5271,6200,14,1,1289941312.0
5272,6205,2,1,902434568.1
5272,6206,45,1,1119276599.0
5274,6208,12,3,8126555557.0
5274,6207,1,1,1278132281.0
5278,6214,12,1,1289941312.0
5278,6215,27,1,1205057041.0
5279,6216,20,3,6613654285.0
5280,6217,2,3,5749773962.0
5282,6221,51,3,7066996893.0
5282,6218,21,4,26234121822.0
5284,6222,58,1,775055478.6
5284,6223,10,1,931252422.5
5287,6225,10,1,861820392.7
5288,6226,10,1,1348065098.0
5290,6229,1,3,5749773962.0
5291,6231,12,3,8126555557.0
5293,6233,14,1,1125870061.0
5293,6232,8,2,2424371639.0
5294,6235,15,1,1037812410.0
5294,6234,26,1,1205057041.0
5296,6236,52,1,1316785465.0
5297,6237,1,1,755180891.6
5297,6238,14,1,973482403.7
5298,6240,40,4,14853619650.0
5300,6241,20,2,4661767010.0
5301,6242,37,2,3450533798.0
5302,6243,18,3,7188343121.0
5304,6244,21,1,785057726.5
5305,6246,51,3,7260838652.0
5305,6245,1,1,836145078.9
5306,6247,49,1,846977647.2
5307,6248,53,2,4224952563.0
5307,6249,9,1,524354473.6
5308,6250,25,1,785057726.5
5309,6251,52,1,676861765.5
5313,6257,1,1,973451282.8
5314,6258,15,1,615401403.9
5316,6259,52,1,443033432.5
5317,6261,10,1,1476054209.0
5317,6260,15,1,1001588164.0
5318,6262,46,2,3450533798.0
5318,6263,58,1,775055478.6
5319,6265,58,1,775055478.6
5319,6266,20,3,6613654285.0
5320,6267,14,1,923092839.1
5321,6268,14,1,683078697.2
5324,6270,11,2,2544197467.0
5325,6272,26,1,1205057041.0
5325,6273,62,1,462562513.5
5325,6271,58,1,775055478.6
5329,6274,6,1,901765476.2
5330,6275,1,1,1200540523.0
5331,6277,26,1,1205057041.0
5331,6276,14,1,890930474.3
5332,6282,13,3,5030803098.0
5332,6280,46,4,14948036345.0
5332,6279,14,1,829704221.5
5333,6284,22,1,947222683.7
5334,6285,20,2,4661767010.0
5335,6287,27,1,1247943521.0
5335,6286,12,1,776715234.2
5337,6288,2,1,953216225.6
5337,6289,10,1,563158244.3
5337,6290,52,1,685354035.0
5339,6293,36,2,3450533798.0
5341,6295,29,1,821323293.5
5341,6297,21,4,14948036345.0
5342,6298,29,1,821323293.5
5344,6299,58,1,775055478.6
5346,6300,1,1,987502373.1
5347,6303,62,1,462562513.5
5347,6302,46,1,524354473.6
5349,6306,11,2,2544197467.0
5349,6305,32,1,821323293.5
5351,6308,1,1,874542929.3
5353,6309,51,3,9562410956.0
5354,6310,25,1,785057726.5
5355,6312,14,3,7188343121.0
5355,6311,14,1,1289941312.0
5357,6314,12,1,644039554.9
5357,6313,22,1,947222683.7
5358,6316,58,1,775055478.6
5360,6317,10,1,582452800.2
5361,6318,62,1,462562513.5
5361,6320,51,3,5392084415.0
5361,6321,12,1,873399610.8
5362,6322,46,1,524354473.6
5363,6323,9,3,5961674471.0
5366,6324,20,3,6613654285.0
5367,6327,20,3,6613654285.0
5367,6326,46,4,14948036345.0
5367,6325,52,2,4224952563.0
5370,6330,9,1,524354473.6
5371,6331,21,4,26234121822.0
5372,6332,46,4,14948036345.0
5373,6334,12,1,418857961.6
5375,6335,61,2,3611421792.0
5375,6337,53,2,4224952563.0
5375,6336,63,2,2733219431.0
5376,6339,50,3,8502782481.0
5376,6338,21,1,1624871268.0
5378,6341,12,3,5030803098.0
5378,6340,49,1,845801021.0
5379,6342,5,3,5749773962.0
5379,6343,20,2,4661767010.0
5380,6344,22,1,947222683.7
5381,6346,12,1,604294700.3
5381,6345,63,2,2733219431.0
5387,6350,12,1,577735488.4
5387,6349,14,1,960184101.3
5388,6351,18,3,7188343121.0
5389,6355,10,1,1127121636.0
5390,6356,52,1,737687742.4
5390,6357,8,2,2424371639.0
5394,6359,45,1,1119276599.0
5394,6361,48,1,1056761432.0
5396,6364,11,2,2544197467.0
5398,6367,9,1,524354473.6
5400,6369,46,1,524354473.6
5404,6371,50,1,795430630.9
5405,6372,29,1,821323293.5
5405,6373,1,1,758886646.7
5405,6374,18,3,7188343121.0
5408,6378,1,1,819002551.4
5409,6379,63,2,2733219431.0
5410,6380,40,4,14853619650.0
5411,6382,11,3,8126555557.0
5412,6383,10,1,1479070137.0
5416,6386,26,1,1205057041.0
5416,6385,9,1,524354473.6
5417,6387,14,3,5030803098.0
5419,6388,45,1,1119276599.0
5421,6389,12,3,5030803098.0
5422,6390,1,3,5749773962.0
5423,6392,39,2,2424371639.0
5423,6394,46,4,14948036345.0
5423,6395,21,4,14948036345.0
5423,6393,48,3,8097986358.0
5424,6396,27,1,1205057041.0
5425,6397,21,3,6613654285.0
5425,6398,62,1,462562513.5
5427,6399,12,1,691304842.2
5427,6400,18,3,7188343121.0
5428,6402,51,3,5586023995.0
5429,6403,52,1,750537773.1
5431,6404,22,1,947222683.7
5432,6408,15,1,1036985316.0
5432,6407,12,1,559273368.8
5432,6406,51,3,7749118309.0
5434,6412,2,1,879041680.2
5434,6409,12,1,397584725.6
5434,6413,52,1,667991166.6
5434,6410,29,1,821323293.5
5434,6411,49,3,6613654285.0
5436,6416,12,1,838250462.7
5437,6417,15,1,828217212.3
5437,6418,51,3,4060618927.0
5439,6419,13,1,1301005100.0
5440,6420,51,3,6546798534.0
5441,6421,51,3,10037627378.0
5441,6423,10,1,582452800.2
5441,6424,27,1,1247943521.0
5441,6425,12,1,361154290.8
5442,6427,52,1,514228963.6
5443,6428,20,4,26234121822.0
5443,6429,13,3,5030803098.0
5446,6430,32,1,821323293.5
5448,6432,1,1,738690073.0
5448,6433,53,2,4224952563.0
5449,6434,53,1,1316785465.0
5450,6435,8,2,2424371639.0
5450,6436,25,1,785057726.5
5453,6437,21,4,14948036345.0
5457,6441,12,1,494563244.4
5457,6442,1,1,820089989.0
5458,6443,53,1,1316785465.0
5459,6445,46,1,524354473.6
5462,6447,53,1,1316785465.0
5463,6448,20,3,6613654285.0
5463,6449,36,2,3450533798.0
5464,6450,46,4,14948036345.0
5465,6453,15,1,1247673539.0
5466,6454,46,4,14948036345.0
5470,6457,9,1,524354473.6
5472,6459,9,3,5961674471.0
5475,6461,18,3,7188343121.0
5476,6462,62,1,462562513.5
5477,6463,49,3,6613654285.0
5478,6464,12,1,1925052713.0
5479,6465,12,1,716243963.4
5480,6466,51,3,12243228700.0
5481,6467,12,1,2293861092.0
5482,6468,11,2,2544197467.0
5483,6469,62,1,462562513.5
5484,6470,39,4,14853619650.0
5485,6471,14,3,8938953132.0
5486,6472,12,1,1260976638.0
5488,6473,11,2,2544197467.0
5490,6474,25,1,785057726.5
5492,6477,1,1,1103929973.0
5492,6476,49,3,6613654285.0
5495,6479,8,2,2424371639.0
5497,6480,48,1,1008241589.0
5500,6482,4,3,5749773962.0
5500,6483,14,3,8938953132.0
5501,6485,48,3,8097986358.0
5501,6484,20,4,26234121822.0
5505,6488,16,1,992591767.6
5505,6487,9,1,524354473.6
5506,6489,52,1,1316785465.0
5508,6492,49,1,652086165.4
5508,6491,12,1,691304842.2
5508,6494,52,1,515514491.6
5510,6495,10,1,1024234592.0
5511,6497,18,3,7188343121.0
5511,6498,12,3,8126555557.0
5511,6500,26,1,1205057041.0
5511,6499,46,4,14948036345.0
5512,6501,52,1,420550947.5
5514,6502,48,1,481087666.1
5514,6503,61,2,3611421792.0
5516,6504,1,1,957018551.0
5516,6505,14,1,1032995774.0
5517,6506,14,3,5030803098.0
5519,6508,37,2,3450533798.0
5519,6507,18,3,7188343121.0
5520,6509,12,1,490549442.5
5520,6510,32,1,821323293.5
5522,6512,14,1,1289941312.0
5524,6514,11,2,2544197467.0
5524,6515,49,1,1259035063.0
5524,6513,12,1,935077398.4
5525,6517,49,1,633388930.8
5527,6519,58,1,775055478.6
5527,6518,12,1,1202348522.0
5527,6520,1,1,981283748.0
5529,6523,52,1,562951816.2
5529,6522,37,2,3450533798.0
5530,6524,12,1,875273917.3
5537,6528,46,2,3450533798.0
5538,6531,32,1,821323293.5
5540,6532,14,1,848084271.3
5541,6533,2,1,724331173.5
5542,6534,22,1,947222683.7
5545,6535,40,4,14853619650.0
5550,6538,1,1,901646863.0
5551,6539,12,1,543742772.7
5551,6540,39,2,2424371639.0
5555,6543,16,3,8938953132.0
5557,6544,14,3,5030803098.0
5558,6546,9,1,524354473.6
5558,6545,51,3,11903959002.0
5559,6548,48,3,8097986358.0
5560,6550,46,2,3450533798.0
5563,6551,1,1,875354503.9
5565,6554,22,1,947222683.7
5565,6553,21,1,1624871268.0
5566,6555,12,3,5030803098.0
5566,6556,21,1,947222683.7
5567,6557,46,4,14948036345.0
5567,6559,10,1,521905174.0
5567,6558,21,1,1624871268.0
5568,6560,18,3,7188343121.0
5570,6561,49,1,866067634.9
5570,6563,13,1,1171605719.0
5570,6562,14,1,1289941312.0
5572,6564,37,1,1361850958.0
5574,6565,12,1,690090934.1
5574,6567,10,1,915040672.2
5579,6570,37,1,1361850958.0
5580,6571,53,2,4224952563.0
5580,6572,51,3,10907510750.0
5585,6573,9,1,524354473.6
5586,6575,40,4,14853619650.0
5589,6577,51,3,14004921447.0
5591,6578,53,1,1316785465.0
5591,6579,20,2,4661767010.0
5592,6581,12,1,1266095082.0
5593,6583,29,1,821323293.5
5593,6582,1,1,1240098159.0
5596,6586,2,3,5749773962.0
5597,6587,12,1,577735488.4
5597,6588,29,1,821323293.5
5597,6589,10,1,773351418.8
5599,6592,2,1,931603292.3
5599,6594,12,1,378723338.8
5600,6595,29,1,821323293.5
5600,6596,10,1,1001536826.0
5601,6597,12,1,1200247376.0
5602,6600,14,1,1289941312.0
5602,6598,61,1,462562513.5
5603,6601,62,1,462562513.5
5604,6602,48,3,8097986358.0
5605,6603,63,2,2733219431.0
5607,6604,13,1,942504562.0
5610,6605,9,3,5961674471.0
5612,6609,1,1,1024387416.0
5612,6608,63,2,2733219431.0
5614,6611,14,3,8938953132.0
5614,6612,15,3,8938953132.0
5614,6613,48,3,8097986358.0
5615,6614,49,3,6613654285.0
5617,6616,51,3,3649312281.0
5619,6618,1,3,5749773962.0
5619,6619,24,1,785057726.5
5619,6620,10,1,952181237.0
5619,6621,1,1,1072173277.0
5619,6622,9,3,5961674471.0
5620,6625,45,1,1119276599.0
5620,6624,14,1,1166010837.0
5621,6626,14,3,5030803098.0
5624,6628,21,2,4661767010.0
5624,6629,14,3,7188343121.0
5626,6630,46,2,3450533798.0
5626,6631,2,3,5749773962.0
5626,6632,1,1,792433912.9
5628,6633,20,3,6613654285.0
5629,6634,29,1,821323293.5
5629,6635,13,1,639675778.4
5630,6636,13,3,5030803098.0
5631,6637,21,3,6613654285.0
5633,6638,21,1,785057726.5
5635,6640,26,1,1205057041.0
5637,6642,10,1,961311693.7
5638,6644,11,1,1064768152.0
5638,6643,50,3,7583851556.0
5639,6645,15,1,960184101.3
5645,6646,37,1,1361850958.0
5646,6647,53,2,4224952563.0
5646,6648,32,1,821323293.5
5646,6649,24,1,785057726.5
5647,6651,63,2,2733219431.0
5650,6655,53,1,1316785465.0
5652,6656,46,2,3450533798.0
5652,6657,12,1,1246236809.0
5657,6661,12,1,420506114.2
5658,6662,9,3,5961674471.0
5659,6663,13,3,5030803098.0
5660,6664,12,1,494563244.4
5661,6665,39,4,14853619650.0
5661,6666,15,1,1302157696.0
5663,6667,45,1,1119276599.0
5664,6668,12,1,479934544.9
5665,6669,36,2,3450533798.0
5666,6670,1,1,746344177.2
5666,6671,46,2,3450533798.0
5667,6672,26,1,1205057041.0
5667,6673,11,2,2544197467.0
5668,6674,6,1,901765476.2
5673,6675,52,2,4224952563.0
5675,6676,46,2,3450533798.0
5677,6677,1,1,1198754956.0
5678,6681,49,1,652086165.4
5678,6682,6,1,901765476.2
5678,6683,18,3,7188343121.0
5680,6686,12,1,629175884.3
5681,6688,15,1,939456931.3
5681,6687,51,1,626295362.0
5683,6689,8,2,2424371639.0
5684,6691,21,4,14948036345.0
5684,6690,51,3,14214806014.0
5684,6692,53,2,4224952563.0
5685,6693,51,3,5522762419.0
5688,6695,40,4,14853619650.0
5689,6696,18,3,7188343121.0
5689,6697,21,4,14948036345.0
5689,6698,49,1,689977116.0
5690,6699,11,2,2544197467.0
5691,6700,21,1,1624871268.0
5692,6702,15,1,673669819.9
5693,6703,11,2,2544197467.0
5694,6704,20,4,26234121822.0
5694,6705,1,1,1045161147.0
5694,6706,12,1,468292468.2
5696,6707,2,1,920917517.5
5697,6709,45,1,1119276599.0
5704,6710,15,1,833639326.5
5704,6711,13,1,1289941312.0
5704,6712,21,1,947222683.7
5704,6713,14,1,957287097.1
5707,6714,9,1,524354473.6
5708,6715,21,4,14948036345.0
5708,6716,9,3,5961674471.0
5709,6717,18,3,7188343121.0
5709,6718,1,1,818369633.2
5712,6719,1,1,837969626.8
5712,6720,21,1,1205057041.0
5714,6721,12,1,693418059.4
5716,6724,52,1,1316785465.0
5718,6725,27,1,1205057041.0
5719,6726,14,3,8938953132.0
5720,6728,11,1,534480030.2
5722,6729,11,3,8126555557.0
5723,6730,45,1,1119276599.0
5724,6731,1,1,669601541.0
5725,6732,12,3,8126555557.0
5726,6734,49,3,6613654285.0
5729,6735,14,1,1289941312.0
5733,6737,12,1,809792754.9
5736,6739,10,1,898158691.9
5736,6740,12,1,1051968225.0
5737,6741,39,2,2424371639.0
5737,6742,63,2,2733219431.0
5738,6743,10,1,643957192.1
5738,6744,48,1,537884511.7
5739,6747,10,1,789426589.9
5739,6745,21,4,14948036345.0
5740,6749,1,1,1024387416.0
5740,6748,27,1,1247943521.0
5741,6750,22,1,947222683.7
5743,6751,12,1,716243963.4
5743,6752,49,1,791100033.0
5744,6753,1,3,5749773962.0
5744,6754,29,1,821323293.5
5745,6755,49,1,1096317331.0
5746,6756,20,4,26234121822.0
5747,6757,9,1,524354473.6
5748,6758,52,1,485106113.1
5748,6759,20,3,6613654285.0
5750,6762,12,1,665453623.3
5751,6763,49,3,6613654285.0
5754,6765,49,3,6613654285.0
5756,6767,1,1,884434269.6
5756,6766,12,1,1397413560.0
5758,6768,49,1,664073416.8
5759,6769,40,4,14853619650.0
5759,6770,63,2,2733219431.0
5761,6771,49,1,876980479.1
5761,6772,51,3,5948580519.0
5763,6773,11,1,1150092815.0
5764,6774,14,1,777341903.2
5764,6776,61,2,3611421792.0
5765,6777,14,1,1289941312.0
5766,6778,20,4,26234121822.0
5766,6779,8,2,2424371639.0
5767,6780,2,1,1057903365.0
5767,6781,49,1,2108107145.0
5768,6784,58,1,775055478.6
5768,6783,37,2,3450533798.0
5771,6786,1,1,762394402.6
5771,6785,20,3,6613654285.0
5772,6787,14,1,1398450891.0
5772,6788,46,1,524354473.6
5773,6789,21,1,1624871268.0
5774,6790,4,1,853218745.9
5778,6792,25,1,785057726.5
5782,6797,21,4,14948036345.0
5785,6800,9,1,524354473.6
5786,6802,53,1,1316785465.0
5787,6803,14,1,1289941312.0
5789,6806,52,1,437862650.5
5789,6807,61,1,462562513.5
5791,6808,12,1,780930332.2
5792,6811,12,1,621457035.7
5792,6809,45,4,14948036345.0
5792,6810,32,1,821323293.5
5793,6812,10,1,1155931126.0
5794,6813,9,1,524354473.6
5797,6814,52,1,609813755.6
5800,6816,52,2,4224952563.0
5800,6817,46,1,524354473.6
5801,6818,5,3,5749773962.0
5806,6819,51,3,10850604108.0
5811,6821,12,1,497019489.6
5812,6822,29,1,821323293.5
5813,6823,14,1,1074039400.0
5813,6825,29,1,821323293.5
5813,6826,1,1,770286994.3
5815,6827,12,1,986300569.4
5815,6828,49,1,833467395.5
5816,6829,51,3,5231784923.0
5818,6830,48,1,665039807.4
5819,6832,13,1,924527253.7
5819,6831,45,1,1119276599.0
5822,6833,6,1,901765476.2
5823,6834,15,1,1037812410.0
5825,6836,21,4,26234121822.0
5827,6837,21,3,6613654285.0
5829,6838,53,2,4224952563.0
5833,6839,49,1,996346760.2
5834,6840,15,1,1097900103.0
5837,6841,14,1,1169632126.0
5838,6842,1,1,872477522.2
5840,6843,15,1,821324917.8
5840,6844,58,1,775055478.6
5840,6845,1,1,921538709.2
5843,6848,37,2,3450533798.0
5844,6851,21,4,14948036345.0
5844,6849,21,1,947222683.7
5844,6850,15,1,912626951.4
5845,6852,20,3,6613654285.0
5845,6854,1,1,777989349.4
5846,6855,49,3,6613654285.0
5846,6856,12,1,498424897.9
5847,6857,15,1,1044267815.0
5847,6858,49,1,897877476.2
5849,6861,52,1,642424758.3
5850,6862,14,1,892921547.2
5852,6864,1,1,812746365.4
5853,6865,46,2,3450533798.0
5853,6867,2,1,799917573.8
5854,6868,49,3,6613654285.0
5857,6869,12,1,1391823647.0
5859,6871,11,2,2544197467.0
5859,6872,61,2,3611421792.0
5860,6873,6,1,901765476.2
5861,6875,63,2,2733219431.0
5861,6874,32,1,821323293.5
5862,6876,52,2,4224952563.0
5862,6877,16,1,779424555.4
5863,6878,49,1,512582240.4
5864,6881,9,1,524354473.6
5870,6884,21,3,6613654285.0
5870,6885,12,1,1117548683.0
5875,6887,12,1,507777701.5
5875,6888,52,1,593025611.7
5875,6889,21,4,14948036345.0
5879,6893,12,1,626931845.2
5881,6895,21,4,14948036345.0
5882,6896,8,2,2424371639.0
5883,6897,10,1,541720379.0
5884,6899,14,3,5030803098.0
5885,6900,12,1,378438007.3
5887,6902,20,3,6613654285.0
5891,6903,12,1,871741255.6
5892,6904,32,1,821323293.5
5892,6905,58,1,775055478.6
5894,6906,2,1,1172878421.0
5896,6908,20,2,4661767010.0
5896,6909,1,1,891288547.3
5896,6910,20,4,26234121822.0
5896,6911,9,1,524354473.6
5897,6912,40,4,14853619650.0
5897,6913,32,1,821323293.5
5899,6914,51,3,8754351753.0
5901,6916,48,1,887863288.5
5902,6917,61,2,3611421792.0
5904,6918,37,2,3450533798.0
5905,6919,12,1,1289941312.0
5905,6921,8,2,2424371639.0
5906,6922,14,3,5030803098.0
5907,6925,51,3,3908741013.0
5908,6926,45,1,1119276599.0
5909,6929,51,3,9224690521.0
5909,6930,13,3,8938953132.0
5912,6931,15,1,771903869.2
5913,6933,25,1,785057726.5
5915,6934,39,2,2424371639.0
5915,6935,46,2,3450533798.0
5917,6936,58,1,775055478.6
5919,6939,12,3,8126555557.0
5919,6938,39,2,2424371639.0
5919,6937,21,4,14948036345.0
5920,6940,52,1,528913491.1
5921,6942,10,1,752796890.4
5924,6945,20,2,4661767010.0
5924,6944,62,1,462562513.5
5928,6948,63,2,2733219431.0
5929,6949,27,1,1205057041.0
5930,6950,14,1,1289941312.0
5930,6952,9,3,5961674471.0
5932,6954,49,1,726536085.6
5933,6956,27,1,1247943521.0
5933,6955,51,3,5380126093.0
5935,6957,48,3,8097986358.0
5936,6959,9,1,524354473.6
5938,6960,39,2,2424371639.0
5942,6967,1,1,787672301.2
5942,6964,20,4,26234121822.0
5942,6966,63,2,2733219431.0
5945,6970,10,1,1368723559.0
5945,6969,58,1,775055478.6
5946,6971,52,1,1316785465.0
5947,6974,58,1,775055478.6
5949,6976,21,1,1205057041.0
5949,6977,12,1,360918406.5
5952,6978,15,1,931954862.7
5952,6979,63,2,2733219431.0
5955,6980,51,3,9521860355.0
5955,6981,50,1,795430630.9
5955,6982,11,1,1466145740.0
5955,6983,12,1,458177419.9
5956,6984,32,1,821323293.5
5957,6985,51,3,13601441715.0
5957,6986,46,2,3450533798.0
5957,6987,12,1,1140454593.0
5958,6988,14,3,5030803098.0
5961,6991,10,1,1001536826.0
5962,6993,53,1,1316785465.0
5962,6992,53,2,4224952563.0
5963,6994,39,2,2424371639.0
5964,6995,18,3,7188343121.0
5965,6996,62,1,462562513.5
5966,6998,58,1,775055478.6
5967,6999,14,3,8938953132.0
5970,7002,12,1,1591828689.0
5970,7001,46,1,524354473.6
5975,7005,29,1,821323293.5
5980,7007,62,1,462562513.5
5980,7006,22,1,947222683.7
5984,7008,12,1,658469296.3
5985,7010,45,1,1119276599.0
5986,7011,12,1,566645504.7
5986,7012,53,2,4224952563.0
5988,7015,9,1,524354473.6
5991,7016,12,1,1306194705.0
5992,7017,20,4,26234121822.0
5994,7019,58,1,775055478.6
5995,7021,16,3,8938953132.0
5995,7020,21,1,785057726.5
5995,7022,21,1,1624871268.0
5996,7024,21,4,14948036345.0
5997,7026,11,2,2544197467.0
5997,7025,46,1,524354473.6
5998,7027,15,1,828991177.4
5999,7031,48,3,8097986358.0
5999,7030,8,2,2424371639.0
5999,7029,49,3,6613654285.0
6000,7032,53,2,4224952563.0
6001,7035,21,1,1624871268.0
6001,7033,53,1,1316785465.0
6001,7034,14,1,698440692.5
6002,7036,15,3,8938953132.0
6003,7038,12,1,1339175420.0
6006,7040,29,1,821323293.5
6007,7043,49,1,619321084.4
6008,7044,13,3,5030803098.0
6010,7047,14,1,1087331378.0
6011,7049,12,1,1428147671.0
6011,7048,49,1,549936168.5
6012,7053,52,1,696341062.3
6013,7054,61,2,3611421792.0
6014,7056,20,3,6613654285.0
6016,7058,14,1,868798851.7
6017,7059,63,2,2733219431.0
6017,7060,22,1,947222683.7
6018,7062,14,1,713477164.2
6022,7067,9,3,5961674471.0
6022,7068,1,1,697425053.5
6023,7070,53,1,1316785465.0
6023,7069,22,1,947222683.7
6025,7073,52,1,348430202.4
6025,7071,21,2,4661767010.0
6025,7072,32,1,821323293.5
6027,7077,1,1,819320715.7
6027,7076,12,1,1808318768.0
6029,7078,51,1,389536545.5
6030,7080,14,1,1289941312.0
6031,7082,12,1,561773148.8
6031,7083,52,1,607597920.3
6031,7081,49,3,6613654285.0
6032,7085,48,3,8097986358.0
6032,7084,12,1,1186847301.0
6033,7086,1,1,1240098159.0
6034,7087,12,3,8126555557.0
6034,7088,1,1,1179756688.0
6034,7089,52,1,628169151.3
6035,7090,12,1,1869341065.0
6038,7093,20,3,6613654285.0
6042,7096,9,1,524354473.6
6042,7097,46,4,14948036345.0
6042,7098,52,1,544904918.6
6042,7099,1,1,875354503.9
6043,7103,8,2,2424371639.0
6043,7102,20,4,26234121822.0
6043,7101,37,2,3450533798.0
6046,7106,46,4,14948036345.0
6049,7111,14,1,1076550989.0
6049,7108,20,2,4661767010.0
6050,7112,50,1,795430630.9
6051,7114,11,2,2544197467.0
6051,7113,45,1,1119276599.0
6053,7115,14,1,966239486.3
6054,7116,20,3,6613654285.0
6054,7117,52,2,4224952563.0
6056,7118,14,3,5030803098.0
6057,7119,2,3,5749773962.0
6058,7121,29,1,821323293.5
6058,7122,36,1,1361850958.0
6059,7124,15,1,932453718.1
6059,7123,52,2,4224952563.0
6060,7125,25,1,785057726.5
6061,7126,9,3,5961674471.0
6062,7127,15,1,817090986.9
6064,7130,8,2,2424371639.0
6064,7131,13,3,5030803098.0
6064,7132,37,2,3450533798.0
6065,7134,37,1,1361850958.0
6068,7136,50,1,795430630.9
6068,7137,1,1,837541889.4
6069,7138,57,1,775055478.6
6070,7139,12,1,1051968225.0
6071,7140,58,1,775055478.6
6071,7141,14,3,5030803098.0
6072,7143,13,1,1289941312.0
6075,7145,12,1,1018645916.0
6077,7147,51,3,5534772550.0
6077,7148,50,1,795430630.9
6079,7149,9,3,5961674471.0
6083,7152,6,1,901765476.2
6085,7153,1,1,1236861880.0
6087,7155,50,1,795430630.9
6087,7154,1,3,5749773962.0
6088,7156,8,2,2424371639.0
6089,7157,15,1,973499175.9
6090,7158,49,3,6613654285.0
6090,7159,36,2,3450533798.0
6090,7160,53,1,1316785465.0
6091,7161,22,1,947222683.7
6091,7162,14,1,1289941312.0
6091,7164,20,3,6613654285.0
6093,7165,10,1,1020012600.0
6093,7166,37,1,1361850958.0
6093,7168,50,1,795430630.9
6093,7167,21,1,1624871268.0
6094,7169,10,1,563158244.3
6095,7171,11,2,2544197467.0
6095,7170,24,1,785057726.5
6097,7174,58,1,775055478.6
6098,7176,14,1,937291505.6
6098,7177,27,1,1247943521.0
6100,7179,10,1,671279782.7
6100,7180,14,1,1289941312.0
6102,7181,58,1,775055478.6
6105,7184,18,3,7188343121.0
6106,7185,12,1,518379948.6
6107,7190,1,1,916523876.6
6107,7186,12,1,616974642.5
6107,7189,61,1,462562513.5
6109,7191,6,1,901765476.2
6110,7193,9,1,524354473.6
6110,7192,53,2,4224952563.0
6113,7195,12,1,318118756.5
6113,7196,37,1,1361850958.0
6114,7197,48,3,8097986358.0
6115,7198,51,3,7654189883.0
6117,7201,39,4,14853619650.0
6117,7200,15,1,1029797584.0
6117,7202,52,1,532456674.8
6122,7208,20,4,26234121822.0
6122,7207,1,1,859821114.7
6123,7209,1,1,910637375.8
6124,7210,21,1,1624871268.0
6124,7211,48,3,8097986358.0
6126,7212,37,2,3450533798.0
6127,7215,21,1,947222683.7
6127,7214,62,2,2733219431.0
6127,7213,49,3,6613654285.0
6130,7216,8,2,2424371639.0
6131,7218,12,1,1188178182.0
6131,7217,12,1,1059729189.0
6133,7220,18,3,7188343121.0
6133,7219,50,1,795430630.9
6136,7222,11,2,2544197467.0
6137,7224,37,1,1361850958.0
6137,7225,11,2,2544197467.0
6137,7226,46,4,14948036345.0
6139,7227,20,2,4661767010.0
6139,7228,3,3,5749773962.0
6141,7231,37,2,3450533798.0
6141,7230,11,1,422622716.4
6142,7232,2,1,992910758.7
6143,7233,9,3,5961674471.0
6144,7235,18,3,7188343121.0
6146,7237,21,1,785057726.5
6147,7238,6,1,901765476.2
6147,7240,52,2,4224952563.0
6147,7239,5,1,903366343.7
